District,YearMonth,Precipitation_mm,Temp_Min_C,Temp_Max_C,Soil_Moisture_0_7cm
Batticaloa,2011-11,277.9,23.4,29.55,0.35946387
Batticaloa,2011-12,462.0,19.8,30.9,0.34845832
Batticaloa,2012-01,64.9,19.9,29.25,0.26811153
Batticaloa,2012-02,95.2,21.8,30.2,0.2773822
Batticaloa,2012-03,17.2,23.05,33.1,0.14222984
Batticaloa,2012-04,66.0,24.5,33.1,0.19543749
Batticaloa,2012-05,7.6000004,24.6,37.65,0.12493011
Batticaloa,2012-06,6.0,25.55,37.8,0.10371528
Batticaloa,2012-07,34.2,25.4,37.0,0.15350403
Batticaloa,2012-08,26.6,25.05,36.3,0.15773119
Batticaloa,2012-09,52.1,24.85,36.45,0.21601667
Batticaloa,2012-10,300.6,23.75,33.15,0.29941803
Batticaloa,2012-11,246.2,23.45,30.4,0.3588486
Batticaloa,2012-12,402.1,22.3,28.9,0.35278094
Batticaloa,2013-01,541.8,21.2,28.8,0.34186158
Batticaloa,2013-02,123.50001,22.5,29.55,0.32287648
Batticaloa,2013-03,130.2,23.5,31.75,0.30461827
Batticaloa,2013-04,35.2,24.6,34.6,0.175575
Batticaloa,2013-05,53.6,25.5,36.05,0.20843144
Batticaloa,2013-06,17.0,24.65,35.4,0.14760555
Batticaloa,2013-07,21.499998,24.95,36.5,0.13197178
Batticaloa,2013-08,28.6,24.35,36.25,0.12149597
Batticaloa,2013-09,29.0,24.4,36.3,0.17407362
Batticaloa,2013-10,91.600006,23.85,36.25,0.17698656
Batticaloa,2013-11,124.2,21.75,29.8,0.2978222
Batticaloa,2013-12,467.0,22.05,29.95,0.34525
Batticaloa,2014-01,177.1,21.65,28.0,0.35072446
Batticaloa,2014-02,33.600002,20.2,29.6,0.24688542
Batticaloa,2014-03,47.5,21.9,31.55,0.19649193
Batticaloa,2014-04,49.5,22.7,34.0,0.1285
Batticaloa,2014-05,103.299995,24.95,35.2,0.25244758
Batticaloa,2014-06,14.8,25.9,36.9,0.1260861
Batticaloa,2014-07,5.1000004,26.4,36.7,0.09906989
Batticaloa,2014-08,68.8,23.95,35.9,0.20635618
Batticaloa,2014-09,86.6,24.65,35.45,0.19593333
Batticaloa,2014-10,175.40001,23.85,33.7,0.31207794
Batticaloa,2014-11,359.6,23.3,31.7,0.33978194
Batticaloa,2014-12,803.7,21.65,29.4,0.38331854
Batticaloa,2015-01,50.899998,22.05,29.25,0.27622983
Batticaloa,2015-02,147.0,20.4,29.1,0.32720384
Batticaloa,2015-03,85.6,20.9,30.8,0.26399866
Batticaloa,2015-04,94.2,24.35,32.45,0.23389167
Batticaloa,2015-05,72.200005,25.2,34.55,0.2615309
Batticaloa,2015-06,48.300003,25.05,35.8,0.23554444
Batticaloa,2015-07,14.8,25.5,36.25,0.1269973
Batticaloa,2015-08,30.999998,24.95,36.85,0.1402715
Batticaloa,2015-09,82.9,24.05,34.65,0.25243056
Batticaloa,2015-10,424.3,23.8,32.15,0.35409543
Batticaloa,2015-11,333.4,23.65,30.0,0.37412778
Batticaloa,2015-12,323.8,23.15,29.55,0.37354302
Batticaloa,2016-01,68.1,22.15,29.5,0.30359676
Batticaloa,2016-02,60.399998,23.45,30.05,0.22076292
Batticaloa,2016-03,43.6,22.65,32.9,0.19186963
Batticaloa,2016-04,22.7,25.35,35.9,0.12868473
Batticaloa,2016-05,200.20001,24.85,34.7,0.22931318
Batticaloa,2016-06,9.6,26.05,36.0,0.11759306
Batticaloa,2016-07,43.2,25.3,36.85,0.15954839
Batticaloa,2016-08,35.499996,25.4,36.4,0.15074731
Batticaloa,2016-09,19.0,24.5,36.5,0.13215972
Batticaloa,2016-10,71.7,24.35,37.25,0.20136829
Batticaloa,2016-11,215.2,18.6,31.25,0.33887222
Batticaloa,2016-12,103.2,19.7,31.9,0.29161558
Batticaloa,2017-01,278.09998,20.048,28.798,0.22233064
Batticaloa,2017-02,91.4,20.498,29.048,0.18827976
Batticaloa,2017-03,119.5,22.498,30.898,0.20499462
Batticaloa,2017-04,40.0,24.198,34.648003,0.06950834
Batticaloa,2017-05,91.7,25.348,37.248,0.108196236
Batticaloa,2017-06,50.0,25.248,38.898003,0.06333611
Batticaloa,2017-07,41.7,25.598,38.298,0.058962367
Batticaloa,2017-08,78.6,24.098,37.298,0.08941667
Batticaloa,2017-09,152.2,24.198,35.648003,0.16025834
Batticaloa,2017-10,239.7,23.748,34.748,0.21914785
Batticaloa,2017-11,314.9,21.748,32.148003,0.28048888
Batticaloa,2017-12,126.100006,22.248,29.248,0.24665321
Batticaloa,2018-01,49.299995,19.698,28.898,0.12652689
Batticaloa,2018-02,99.200005,20.798,30.298,0.16022469
Batticaloa,2018-03,116.0,22.498,31.048,0.23245566
Batticaloa,2018-04,84.4,23.948,32.098003,0.18236111
Batticaloa,2018-05,164.6,24.348,33.748,0.22497177
Batticaloa,2018-06,70.7,24.548,37.298,0.10770556
Batticaloa,2018-07,27.9,24.748,37.648003,0.051495966
Batticaloa,2018-08,31.599998,24.298,37.698,0.044060484
Batticaloa,2018-09,80.8,23.798,38.248,0.08334306
Batticaloa,2018-10,269.0,23.398,32.148003,0.26467475
Batticaloa,2018-11,318.2,22.648,31.648,0.27824026
Batticaloa,2018-12,127.6,21.348,30.198,0.26294085
Batticaloa,2019-01,100.4,21.198,28.598,0.19650806
Batticaloa,2019-02,106.1,23.348,29.798,0.2084732
Batticaloa,2019-03,18.6,22.998,33.048,0.06383871
Batticaloa,2019-04,47.3,24.148,34.348003,0.07360833
Batticaloa,2019-05,22.699999,25.348,35.348003,0.06458333
Batticaloa,2019-06,37.6,25.448,38.248,0.081697226
Batticaloa,2019-07,34.0,24.698,37.148003,0.058377694
Batticaloa,2019-08,92.299995,24.848,38.498,0.082552426
Batticaloa,2019-09,154.2,23.698,35.548,0.16451666
Batticaloa,2019-10,433.8,23.348,30.148,0.25031587
Batticaloa,2019-11,226.3,23.548,31.798,0.23884584
Batticaloa,2019-12,301.49997,22.998,29.098,0.28491667
Batticaloa,2020-01,62.6,21.198,29.698,0.16664515
Batticaloa,2020-02,51.100002,22.298,30.098,0.10770115
Batticaloa,2020-03,13.000001,22.748,31.998,0.055219088
Batticaloa,2020-04,53.2,24.448,35.298,0.08480139
Batticaloa,2020-05,115.8,24.848,35.748,0.13334946
Batticaloa,2020-06,60.5,24.748,38.348003,0.08099722
Batticaloa,2020-07,82.9,24.098,35.648003,0.096990585
Batticaloa,2020-08,12.7,24.148,38.098003,0.05168145
Batticaloa,2020-09,206.9,23.898,34.998,0.16459028
Batticaloa,2020-10,103.2,23.448,37.898003,0.1078992
Batticaloa,2020-11,202.6,23.048,30.948,0.2657278
Batticaloa,2020-12,346.7,22.348,31.748,0.28379837
Batticaloa,2021-01,251.1,22.098,29.098,0.26564246
Batticaloa,2021-02,58.399998,20.898,30.348,0.18753274
Batticaloa,2021-03,82.600006,21.748,32.948,0.12879838
Batticaloa,2021-04,78.0,23.498,33.598003,0.08867223
Batticaloa,2021-05,138.7,24.648,37.248,0.14605376
Batticaloa,2021-06,100.9,23.748,37.448,0.088533334
Batticaloa,2021-07,84.8,24.798,38.098003,0.08358199
Batticaloa,2021-08,91.2,24.548,37.898003,0.0925336
Batticaloa,2021-09,107.4,23.698,36.298,0.119473614
Batticaloa,2021-10,204.2,23.348,35.198,0.21295296
Batticaloa,2021-11,326.7,22.298,32.048,0.2960125
Batticaloa,2021-12,117.6,21.698,29.698,0.23501344
Batticaloa,2022-01,159.9,19.448,29.248,0.227582
Batticaloa,2022-02,121.0,20.998,29.748,0.18861161
Batticaloa,2022-03,56.1,22.948,32.848003,0.12742741
Batticaloa,2022-04,178.5,23.248,32.648003,0.18444166
Batticaloa,2022-05,73.5,24.598,37.148003,0.11449058
Batticaloa,2022-06,71.0,24.398,36.698,0.11821111
Batticaloa,2022-07,102.3,23.748,37.598003,0.111053765
Batticaloa,2022-08,139.4,22.448,35.948,0.13597983
Batticaloa,2022-09,95.0,23.648,37.048,0.14622918
Batticaloa,2022-10,271.5,22.148,35.948,0.24184544
Batticaloa,2022-11,240.40001,21.798,31.348,0.23948613
Batticaloa,2022-12,259.6,19.948,30.548,0.26321372
Batticaloa,2023-01,196.9,20.198,29.648,0.21535887
Batticaloa,2023-02,131.4,20.548,29.798,0.2163378
Batticaloa,2023-03,90.7,22.948,31.748,0.21638843
Batticaloa,2023-04,80.8,23.498,34.248,0.10846945
Batticaloa,2023-05,127.8,23.748,35.448,0.16542742
Batticaloa,2023-06,52.5,25.548,36.448,0.08265416
Batticaloa,2023-07,52.7,25.048,38.048,0.0639879
Batticaloa,2023-08,44.6,24.248,36.898003,0.062004033
Batticaloa,2023-09,280.2,23.598,34.548,0.19339861
Batticaloa,2023-10,469.8,23.048,31.998,0.284582
Batticaloa,2023-11,479.1,23.048,30.798,0.3087708
Batticaloa,2023-12,413.6,23.448,30.998,0.2976277
Batticaloa,2024-01,196.9,21.348,29.948,0.23037769
Batticaloa,2024-02,42.3,21.748,31.548,0.13921551
Batticaloa,2024-03,57.8,22.348,32.548,0.09565457
Batticaloa,2024-04,83.1,24.498,34.148003,0.10949861
Batticaloa,2024-05,189.3,24.748,36.798,0.17516801
Batticaloa,2024-06,62.699997,24.748,36.948,0.12862083
Batticaloa,2024-07,51.1,24.348,38.748,0.11612634
Batticaloa,2024-08,128.40001,24.298,34.998,0.16901344
Batticaloa,2024-09,56.2,24.548,37.548,0.08373194
Batticaloa,2024-10,318.1,23.498,34.298,0.25148118
Batticaloa,2024-11,570.1,22.998,31.448,0.29811528
Batticaloa,2024-12,243.30002,21.798,30.898,0.25078765
Colombo,2007-01,62.300003,20.311,32.260998,0.19965728
Colombo,2007-02,23.3,20.861,34.060997,0.15813543
Colombo,2007-03,65.9,22.861,34.411,0.19975941
Colombo,2007-04,429.0,23.311,32.161,0.38242638
Colombo,2007-05,235.5,23.961,30.661001,0.38053092
Colombo,2007-06,385.9,23.911001,30.511,0.40851945
Colombo,2007-07,264.1,22.711,29.561,0.4058253
Colombo,2007-08,232.9,23.861,29.311,0.39250538
Colombo,2007-09,316.1,23.311,29.411001,0.4115875
Colombo,2007-10,335.6,23.261,29.611,0.41362903
Colombo,2007-11,138.5,21.461,30.861,0.3541736
